jobtitle,psychotype,satisfied
Regional Manager,ESTJ,1
Regional Manager,ESTJ,1
Regional Manager,ESTJ,1
Regional Manager,ESTJ,1
Regional Manager,ESTJ,1
Regional Manager,ESTJ,1
Regional Manager,ESTJ,1
Regional Manager,ESTJ,1
Regional Manager,ESTJ,1
Regional Manager,ESTJ,1
Regional Manager,ESTJ,1
Regional Manager,ESTJ,1
Regional Manager,ESTJ,1
Regional Manager,ESTJ,0
Regional Manager,ESTJ,0
Regional Manager,ESTJ,0
Regional Manager,ESTJ,0
Regional Manager,ESTJ,0
Regional Manager,ESTJ,0
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,1
Retail Associate,ESTJ,0
Retail Associate,ESTJ,0
Retail Associate,ESTJ,0
Retail Associate,ESTJ,0
Retail Associate,ESTJ,0
Retail Associate,ESTJ,0
Retail Associate,ESTJ,0
Retail Associate,ESTJ,0
Retail Associate,ESTJ,0
Retail Associate,ESTJ,0
Retail Associate,ESTJ,0
Retail Associate,ESTJ,0
Retail Associate,ESTJ,0
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,1
Sales Agent (real estate/insurance),ESTJ,0
Sales Agent (real estate/insurance),ESTJ,0
Sales Agent (real estate/insurance),ESTJ,0
Sales Agent (real estate/insurance),ESTJ,0
Sales Agent (real estate/insurance),ESTJ,0
Sales Agent (real estate/insurance),ESTJ,0
Sales Agent (real estate/insurance),ESTJ,0
Sales Agent (real estate/insurance),ESTJ,0
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,1
Secretary,ESTJ,0
Secretary,ESTJ,0
Secretary,ESTJ,0
Secretary,ESTJ,0
Secretary,ESTJ,0
Secretary,ESTJ,0
Secretary,ESTJ,0
Secretary,ESTJ,0
Secretary,ESTJ,0
Secretary,ESTJ,0
Software Tester,ESTJ,1
Software Tester,ESTJ,1
Software Tester,ESTJ,1
Software Tester,ESTJ,1
Software Tester,ESTJ,1
Software Tester,ESTJ,1
Software Tester,ESTJ,1
Software Tester,ESTJ,1
Software Tester,ESTJ,1
Software Tester,ESTJ,1
Software Tester,ESTJ,1
Software Tester,ESTJ,0
Software Tester,ESTJ,0
Staff trainer,ESTJ,1
Staff trainer,ESTJ,1
Staff trainer,ESTJ,1
Staff trainer,ESTJ,1
Staff trainer,ESTJ,1
Staff trainer,ESTJ,1
Staff trainer,ESTJ,1
Staff trainer,ESTJ,1
Staff trainer,ESTJ,1
Staff trainer,ESTJ,1
Staff trainer,ESTJ,1
Staff trainer,ESTJ,1
Staff trainer,ESTJ,1
Staff trainer,ESTJ,1
Staff trainer,ESTJ,1
Staff trainer,ESTJ,1
Staff trainer,ESTJ,1
Staff trainer,ESTJ,1
Staff trainer,ESTJ,1
Staff trainer,ESTJ,1
Staff trainer,ESTJ,0
Staff trainer,ESTJ,0
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,1
System administrator,ESTJ,0
System administrator,ESTJ,0
System administrator,ESTJ,0
System administrator,ESTJ,0
System administrator,ESTJ,0
System administrator,ESTJ,0
System administrator,ESTJ,0
System administrator,ESTJ,0
System administrator,ESTJ,0
System administrator,ESTJ,0
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,1
Teacher,ESTJ,0
Teacher,ESTJ,0
Teacher,ESTJ,0
Teacher,ESTJ,0
Teacher,ESTJ,0
Teacher,ESTJ,0
Teacher,ESTJ,0
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,1
Wholesale Manager,ESTJ,0
Wholesale Manager,ESTJ,0
Wholesale Manager,ESTJ,0
Wholesale Manager,ESTJ,0
Wholesale Manager,ESTJ,0
Wholesale Manager,ESTJ,0
Wholesale Manager,ESTJ,0
Wholesale Manager,ESTJ,0
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,1
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Account/Sales Manager,ESTP,0
Accountant,ESTP,1
Accountant,ESTP,1
Accountant,ESTP,1
Accountant,ESTP,1
Accountant,ESTP,1
Accountant,ESTP,1
Accountant,ESTP,1
Accountant,ESTP,1
Accountant,ESTP,1
Accountant,ESTP,1
Accountant,ESTP,1
Accountant,ESTP,1
Accountant,ESTP,1
Accountant,ESTP,1
Accountant,ESTP,1
Accountant,ESTP,1
Accountant,ESTP,1
Accountant,ESTP,0
Accountant,ESTP,0
Accountant,ESTP,0
Accountant,ESTP,0
Accountant,ESTP,0
Accountant,ESTP,0
Accountant,ESTP,0
Accountant,ESTP,0
Accountant,ESTP,0
Accountant,ESTP,0
Accountant,ESTP,0
Accountant,ESTP,0
Accountant,ESTP,0
Administrator of the trading floor,ESTP,1
Administrator of the trading floor,ESTP,1
Administrator of the trading floor,ESTP,1
Administrator of the trading floor,ESTP,0
Administrator of the trading floor,ESTP,0
Analyst,ESTP,1
Analyst,ESTP,0
Analyst,ESTP,0
Analyst,ESTP,0
Analyst,ESTP,0
Brand manager,ESTP,1
Businessman,ESTP,1
Businessman,ESTP,1
Businessman,ESTP,1
Businessman,ESTP,1
Businessman,ESTP,1
Businessman,ESTP,1
Businessman,ESTP,0
Businessman,ESTP,0
Businessman,ESTP,0
Businessman,ESTP,0
Businessman,ESTP,0
Businessman,ESTP,0
Chief Executive Officer (CEO),ESTP,1
Chief Executive Officer (CEO),ESTP,1
Chief Executive Officer (CEO),ESTP,1
Chief Executive Officer (CEO),ESTP,1
Chief Executive Officer (CEO),ESTP,1
Chief Executive Officer (CEO),ESTP,1
Chief Executive Officer (CEO),ESTP,1
Chief Executive Officer (CEO),ESTP,1
Chief Executive Officer (CEO),ESTP,0
Chief Financial Officer,ESTP,1
Chief Financial Officer,ESTP,1
Chief Financial Officer,ESTP,0
Commercial Director,ESTP,1
Commercial Director,ESTP,1
Commercial Director,ESTP,1
Commercial Director,ESTP,1
Commercial Director,ESTP,1
Consultant,ESTP,1
Consultant,ESTP,1
Consultant,ESTP,1
Consultant,ESTP,1
Consultant,ESTP,1
Consultant,ESTP,0
Consultant,ESTP,0
Consultant,ESTP,0
Consultant,ESTP,0
Consultant,ESTP,0
Consultant,ESTP,0
Consultant,ESTP,0
Designer,ESTP,1
Designer,ESTP,1
Designer,ESTP,1
Designer,ESTP,1
Designer,ESTP,1
Designer,ESTP,0
Director of Development,ESTP,1
Director of Development,ESTP,0
Director of Development,ESTP,0
Director of Security,ESTP,1
Director of Security,ESTP,1
Director of Security,ESTP,1
Director of Security,ESTP,1
Director of Security,ESTP,1
Director of Security,ESTP,0
Director of Security,ESTP,0
Director of Security,ESTP,0
Economist,ESTP,1
Economist,ESTP,1
Economist,ESTP,1
Economist,ESTP,1
Economist,ESTP,1
Economist,ESTP,1
Economist,ESTP,1
Economist,ESTP,1
Economist,ESTP,1
Economist,ESTP,1
Economist,ESTP,0
Economist,ESTP,0
Economist,ESTP,0
Economist,ESTP,0
Economist,ESTP,0
Economist,ESTP,0
Economist,ESTP,0
Economist,ESTP,0
Economist,ESTP,0
Economist,ESTP,0
Economist,ESTP,0
Economist,ESTP,0
Economist,ESTP,0
Economist,ESTP,0
Economist,ESTP,0
Economist,ESTP,0
Facility guard,ESTP,1
Facility guard,ESTP,1
Facility guard,ESTP,1
Facility guard,ESTP,0
Foreman (manufacturing),ESTP,1
Foreman (manufacturing),ESTP,1
Foreman (manufacturing),ESTP,1
Foreman (manufacturing),ESTP,1
Foreman (manufacturing),ESTP,1
Foreman (manufacturing),ESTP,1
Foreman (manufacturing),ESTP,0
Foreman (manufacturing),ESTP,0
General director,ESTP,1
General director,ESTP,1
General director,ESTP,1
General director,ESTP,1
General director,ESTP,1
General director,ESTP,1
General director,ESTP,1
General director,ESTP,1
General director,ESTP,0
General director,ESTP,0
General director,ESTP,0
General director,ESTP,0
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,1
HR manager,ESTP,0
HR manager,ESTP,0
Head (Finance/Law),ESTP,1
Head (Finance/Law),ESTP,1
Head (Finance/Law),ESTP,1
Head (Finance/Law),ESTP,1
Head (Finance/Law),ESTP,0
Head (engineering/manufacturing),ESTP,1
Head (engineering/manufacturing),ESTP,1
Head (engineering/manufacturing),ESTP,1
Head (engineering/manufacturing),ESTP,1
Head (medicine/education),ESTP,1
Head (personnel/public administration),ESTP,1
Head (personnel/public administration),ESTP,1
Head (personnel/public administration),ESTP,0
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,1
Head (trade/mediation),ESTP,0
Head (trade/mediation),ESTP,0
Head (trade/mediation),ESTP,0
Head (trade/mediation),ESTP,0
Head (trade/mediation),ESTP,0
Head (trade/mediation),ESTP,0
Head (trade/mediation),ESTP,0
Head (trade/mediation),ESTP,0
Head (trade/mediation),ESTP,0
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,1
Head of Department,ESTP,0
Head of Department,ESTP,0
Head of Department,ESTP,0
Head of Department,ESTP,0
Head of Department,ESTP,0
Head of Department,ESTP,0
Head of Department,ESTP,0
Head of Department,ESTP,0
Head of Department,ESTP,0
IT manager,ESTP,1
IT manager,ESTP,1
IT manager,ESTP,1
IT manager,ESTP,1
IT manager,ESTP,1
IT manager,ESTP,0
IT manager,ESTP,0
IT manager,ESTP,0
Journalist,ESTP,1
Journalist,ESTP,0
Lawyer,ESTP,1
Lawyer,ESTP,1
Lawyer,ESTP,1
Lawyer,ESTP,1
Lawyer,ESTP,0
Lawyer,ESTP,0
Lawyer,ESTP,0
Logistics Manager,ESTP,1
Logistics Manager,ESTP,1
Logistics Manager,ESTP,0
Logistics Manager,ESTP,0
Logistics Manager,ESTP,0
Logistics Manager,ESTP,0
Logistics Manager,ESTP,0
Logistics Manager,ESTP,0
Logistics Manager,ESTP,0
Logistics Manager,ESTP,0
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,1
Marketing/Advertising Director,ESTP,0
Marketing/Advertising Director,ESTP,0
Marketing/Advertising Director,ESTP,0
Marketing/Advertising Director,ESTP,0
Marketing/Advertising Director,ESTP,0
Marketing/Advertising Director,ESTP,0
Marketing/Advertising Director,ESTP,0
Marketing/Advertising Director,ESTP,0
Marketing/Advertising Director,ESTP,0
Marketing/Advertising Director,ESTP,0
Marketing/Advertising Director,ESTP,0
Marketing/Advertising Director,ESTP,0
Office Manager,ESTP,1
Office Manager,ESTP,1
Office Manager,ESTP,1
Office Manager,ESTP,1
Office Manager,ESTP,1
Office Manager,ESTP,1
Office Manager,ESTP,1
Office Manager,ESTP,1
Office Manager,ESTP,1
Office Manager,ESTP,0
Office Manager,ESTP,0
Office Manager,ESTP,0
Office Manager,ESTP,0
Office Manager,ESTP,0
Office Manager,ESTP,0
Office Manager,ESTP,0
Office Manager,ESTP,0
Operator (electrical appliances/mechanisms),ESTP,1
Operator (electrical appliances/mechanisms),ESTP,0
Operator (electrical appliances/mechanisms),ESTP,0
Operator (electrical appliances/mechanisms),ESTP,0
PR manager,ESTP,1
PR manager,ESTP,1
PR manager,ESTP,1
PR manager,ESTP,0
PR manager,ESTP,0
Programmer,ESTP,1
Programmer,ESTP,1
Programmer,ESTP,1
Programmer,ESTP,1
Programmer,ESTP,1
Programmer,ESTP,1
Recruiter,ESTP,1
Recruiter,ESTP,1
Recruiter,ESTP,1
Regional Manager,ESTP,1
Regional Manager,ESTP,1
Retail Associate,ESTP,1
Retail Associate,ESTP,1
Retail Associate,ESTP,1
Retail Associate,ESTP,1
Retail Associate,ESTP,1
Retail Associate,ESTP,1
Retail Associate,ESTP,0
Retail Associate,ESTP,0
Retail Associate,ESTP,0
Retail Associate,ESTP,0
Retail Associate,ESTP,0
Retail Associate,ESTP,0
Sales Agent (real estate/insurance),ESTP,1
Sales Agent (real estate/insurance),ESTP,1
Sales Agent (real estate/insurance),ESTP,1
Secretary,ESTP,1
Secretary,ESTP,1
Secretary,ESTP,1
Secretary,ESTP,1
Secretary,ESTP,0
Secretary,ESTP,0
Secretary,ESTP,0
Secretary,ESTP,0
Software Tester,ESTP,1
Software Tester,ESTP,0
Staff trainer,ESTP,1
Staff trainer,ESTP,1
Staff trainer,ESTP,1
Staff trainer,ESTP,1
Staff trainer,ESTP,1
Staff trainer,ESTP,1
Staff trainer,ESTP,1
Staff trainer,ESTP,1
Staff trainer,ESTP,0
Staff trainer,ESTP,0
Staff trainer,ESTP,0
System administrator,ESTP,1
System administrator,ESTP,1
System administrator,ESTP,1
System administrator,ESTP,1
System administrator,ESTP,1
System administrator,ESTP,1
System administrator,ESTP,1
System administrator,ESTP,0
System administrator,ESTP,0
System administrator,ESTP,0
Teacher,ESTP,1
Teacher,ESTP,1
Teacher,ESTP,1
Teacher,ESTP,0
Teacher,ESTP,0
Wholesale Manager,ESTP,1
Wholesale Manager,ESTP,1
Wholesale Manager,ESTP,1
Wholesale Manager,ESTP,1
